identifier,HWRC,transportType,accessAllowed,openingHours,permitRequired,bookingRequired,bookingURL,maxHeight,maxLength,maxWidth,maxWeight,trailerCombinedWith,dateUpdated
,hwrc-eng-sry-sp3490ed,,0,,,,,,,,,,29/10/2021
,hwrc-eng-sry-sp3490ed,,0,,,,,,,,,,29/10/2021
,hwrc-eng-sry-sp3490ed,,0,,,,,,,,,,29/10/2021
,hwrc-eng-sry-sp3490ed,,1,Th-Fr 16:00-17:00,,,,,,,,,29/10/2021
,hwrc-eng-sry-zp3990ez,hwrc-trans-01,1,,0,,,2.0 m,,,,,29/10/2021
,hwrc-eng-sry-zp3990ez,hwrc-trans-02,1,,1,,,,,,,,29/10/2021
,hwrc-eng-sry-zp3990ez,hwrc-trans-03,1,,1,,,,1.8 m,,,,29/10/2021
,hwrc-eng-sry-zp3990ez,hwrc-trans-04,1,,1,,,,,,,,29/10/2021
,hwrc-eng-sry-zp3990ez,hwrc-trans-05,0,,,,,,,,,,29/10/2021
,hwrc-eng-sry-rp3893et,hwrc-trans-01,1,,0,,,2.0 m,,,,,29/10/2021
,hwrc-eng-sry-rp3893et,hwrc-trans-02,1,,1,,,,,,,,29/10/2021
,hwrc-eng-sry-rp3893et,hwrc-trans-03,1,,1,,,,1.8 m,,,,29/10/2021
,hwrc-eng-sry-rp3893et,hwrc-trans-04,1,,1,,,,,,,,29/10/2021
,hwrc-eng-sry-rp3893et,hwrc-trans-05,1,,,,,,,,,,29/10/2021
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,hwrc-sct-abd-wmln0020214,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,24/09/2021
,hwrc-sct-abd-wmln0020214,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmln0020214,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020214,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020214,hwrc-trans-05,1,"Mo,Fr, Sa, Su 12:00-12:30",,,,,,,,,24/09/2021
,hwrc-sct-abd-wmll1018935,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,24/09/2021
,hwrc-sct-abd-wmll1018935,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmll1018935,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmll1018935,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmll1018935,hwrc-trans-05,0,,,,,,,,,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m ,,,,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-05,0,,,,,,,,,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmll1155721,hwrc-trans-05,1,Mo-Su 12:00-12:30,,,,,,,,,24/09/2021
,hwrc-sct-abd-wmln0020025,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,24/09/2021
,hwrc-sct-abd-wmln0020025,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmln0020025,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020025,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020025,hwrc-trans-05,1,Mo-Su 12:00-12:30,,,,,,,,,24/09/2021
,hwrc-sct-abd-wmln0020029,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,24/09/2021
,hwrc-sct-abd-wmln0020029,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,24/09/2021
,hwrc-sct-abd-wmln0020029,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020029,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020029,hwrc-trans-05,1,"Tu, Sa 12:00-12:30",,,,,,,,,24/09/2021
,hwrc-sct-abd-wmln0020027,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0020027,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0020027,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020027,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020027,hwrc-trans-05,0,,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmle0220219,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmle0220219,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmle0220219,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmle0220219,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmle0220219,hwrc-trans-05,1,Mo-Su 12:00-12:30,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmll1169623,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmll1169623,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmll1169623,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmll1169623,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmll1169623,hwrc-trans-05,0,,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmln0020034,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0020034,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0020034,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020034,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020034,hwrc-trans-05,0,,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmll1148211,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmll1148211,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmll1148211,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmll1148211,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmll1148211,hwrc-trans-05,0,,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmln0020038,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0020038,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0020038,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020038,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020038,hwrc-trans-05,1,"Tu, Sa 12:00-12:30",,,,,,,,,30/09/2021
,hwrc-sct-abd-wmln0220298,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0220298,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0220298,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0220298,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0220298,hwrc-trans-05,0,,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmln0020035,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0020035,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0020035,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020035,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020035,hwrc-trans-05,1,Mo-Su 12:00-12:30,,,,,,,,,30/09/2021
,hwrc-sct-abd-wmln0020212,hwrc-trans-01,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,2.0 m,,,,,30/09/2021
,hwrc-sct-abd-wmln0020212,hwrc-trans-02,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,,,3.5 t,,30/09/2021
,hwrc-sct-abd-wmln0020212,hwrc-trans-03,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,1.8 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020212,hwrc-trans-04,1,,,1,https://recycling.aberdeenshire.gov.uk/renderform?t=1&k=AFD1F6129D63B5064E7626131C90708892A1A8D7,,3.0 m,,,,11/10/2021
,hwrc-sct-abd-wmln0020212,hwrc-trans-05,1,Mo-Su 12:00-12:30,,,,,,,,,30/09/2021
